Style,Color,Size,Quantity,style_n,size_n,color_n
M022 Petite,WHITE,PXL,16.0,22,PXL,white
M022 PLUS,BLACK,1X,36.0,22,1X,black
M022 PLUS,BLACK,2X,18.0,22,2X,black
M022 PLUS,BLACK,3X,31.0,22,3X,black
M022 PLUS,DENIM,1X,22.0,22,1X,denim
M022 PLUS,DENIM,2X,11.0,22,2X,denim
M022 PLUS,DENIM,3X,-1.0,22,3X,denim
M022 PLUS,JL SAGE,1X,100.0,22,1X,jlsage
M022 PLUS,JL SAGE,2X,100.0,22,2X,jlsage
M022 PLUS,JL SAGE,3X,100.0,22,3X,jlsage
M022 PLUS,KHAKI,1X,-17.0,22,1X,khaki
M022 PLUS,KHAKI,2X,-14.0,22,2X,khaki
M022 PLUS,KHAKI,3X,-2.0,22,3X,khaki
M022 PLUS,MYCONOS,1X,100.0,22,1X,myconos
M022 PLUS,MYCONOS,2X,100.0,22,2X,myconos
M022 PLUS,MYCONOS,3X,100.0,22,3X,myconos
M022 PLUS,NAVY,1X,43.0,22,1X,navy
M022 PLUS,NAVY,2X,19.0,22,2X,navy
M022 PLUS,NAVY,3X,42.0,22,3X,navy
M022 PLUS,RED,1X,29.0,22,1X,red
M022 PLUS,RED,2X,15.0,22,2X,red
M022 PLUS,RED,3X,12.0,22,3X,red
M022 PLUS,WHITE,1X,55.0,22,1X,white
M022 PLUS,WHITE,2X,91.0,22,2X,white
M022 PLUS,WHITE,3X,139.0,22,3X,white
M058,Ponte Print-FY213388 #20 Brown/Black/Blue Plaid,S,70.0,58,S,ponteprintfy21338820brownblackblueaid
M058,Ponte Print-FY213388 #20 Brown/Black/Blue Plaid,M,134.0,58,M,ponteprintfy21338820brownblackblueaid
M058,Ponte Print-FY213388 #20 Brown/Black/Blue Plaid,L,126.0,58,L,ponteprintfy21338820brownblackblueaid
M058,Ponte Print-FY213388 #20 Brown/Black/Blue Plaid,XL,60.0,58,XL,ponteprintfy21338820brownblackblueaid
M058,Ponte Print-FY213388 #21 Black/Grey/Blue Plaid,S,104.0,58,S,ponteprintfy21338821blackgreyblueaid
M058,Ponte Print-FY213388 #21 Black/Grey/Blue Plaid,M,205.0,58,M,ponteprintfy21338821blackgreyblueaid
M058,Ponte Print-FY213388 #21 Black/Grey/Blue Plaid,L,204.0,58,L,ponteprintfy21338821blackgreyblueaid
M058,Ponte Print-FY213388 #21 Black/Grey/Blue Plaid,XL,101.0,58,XL,ponteprintfy21338821blackgreyblueaid
M058,Ponte Print-FY213388 #39 Black Plaid,S,81.0,58,S,ponteprintfy21338839blackaid
M058,Ponte Print-FY213388 #39 Black Plaid,M,159.0,58,M,ponteprintfy21338839blackaid
M058,Ponte Print-FY213388 #39 Black Plaid,L,169.0,58,L,ponteprintfy21338839blackaid
M058,Ponte Print-FY213388 #39 Black Plaid,XL,79.0,58,XL,ponteprintfy21338839blackaid
M058,Ponte Print-LMP2399Z Royal/wine Plaid,S,109.0,58,S,ponteprintlmp2399zroyalwineaid
M058,Ponte Print-LMP2399Z Royal/wine Plaid,M,215.0,58,M,ponteprintlmp2399zroyalwineaid
M058,Ponte Print-LMP2399Z Royal/wine Plaid,L,216.0,58,L,ponteprintlmp2399zroyalwineaid
M058,Ponte Print-LMP2399Z Royal/wine Plaid,XL,100.0,58,XL,ponteprintlmp2399zroyalwineaid
M058,Ponte Solid-Black,S,94.0,58,S,pontesolidblack
M058,Ponte Solid-Black,M,185.0,58,M,pontesolidblack
M058,Ponte Solid-Black,L,188.0,58,L,pontesolidblack
M058,Ponte Solid-Black,XL,92.0,58,XL,pontesolidblack
M060,#35 Grey/Black Camoflage,S,136.0,60,S,35greyblackcamoflage
M060,#35 Grey/Black Camoflage,M,272.0,60,M,35greyblackcamoflage
M060,#35 Grey/Black Camoflage,L,272.0,60,L,35greyblackcamoflage
M060,#35 Grey/Black Camoflage,XL,136.0,60,XL,35greyblackcamoflage
M060,#20 Brown/Black/Blue Plaid,S,141.0,60,S,20brownblackblueaid
M060,#20 Brown/Black/Blue Plaid,M,285.0,60,M,20brownblackblueaid
M060,#20 Brown/Black/Blue Plaid,L,288.0,60,L,20brownblackblueaid
M060,#20 Brown/Black/Blue Plaid,XL,143.0,60,XL,20brownblackblueaid
M060,#21 Black/Grey/Blue Plaid,S,153.0,60,S,21blackgreyblueaid
M060,#21 Black/Grey/Blue Plaid,M,303.0,60,M,21blackgreyblueaid
M060,#21 Black/Grey/Blue Plaid,L,304.0,60,L,21blackgreyblueaid
M060,#21 Black/Grey/Blue Plaid,XL,151.0,60,XL,21blackgreyblueaid
M060,#39 Black Plaid,S,144.0,60,S,39blackaid
M060,#39 Black Plaid,M,288.0,60,M,39blackaid
M060,#39 Black Plaid,L,288.0,60,L,39blackaid
M060,#39 Black Plaid,XL,144.0,60,XL,39blackaid
M060,#4 Brown Cheetah,S,146.0,60,S,4browncheetah
M060,#4 Brown Cheetah,M,290.0,60,M,4browncheetah
M060,#4 Brown Cheetah,L,290.0,60,L,4browncheetah
M060,#4 Brown Cheetah,XL,146.0,60,XL,4browncheetah
M060,BLACK/GREY PLAID,S,112.0,60,S,blackgreyaid
M060,BLACK/GREY PLAID,M,224.0,60,M,blackgreyaid
M060,BLACK/GREY PLAID,L,224.0,60,L,blackgreyaid
M060,BLACK/GREY PLAID,XL,112.0,60,XL,blackgreyaid
M060,Blue Paisley,S,138.0,60,S,bluepaisley
M060,Blue Paisley,M,277.0,60,M,bluepaisley
M060,Blue Paisley,L,285.0,60,L,bluepaisley
M060,Blue Paisley,XL,133.0,60,XL,bluepaisley
M060,Grey Herringbone,S,144.0,60,S,greyherringbone
M060,Grey Herringbone,M,290.0,60,M,greyherringbone
M060,Grey Herringbone,L,290.0,60,L,greyherringbone
M060,Grey Herringbone,XL,144.0,60,XL,greyherringbone
M060,Ponte Solid-Black,S,242.0,60,S,pontesolidblack
M060,Ponte Solid-Black,M,483.0,60,M,pontesolidblack
M060,Ponte Solid-Black,L,483.0,60,L,pontesolidblack
M060,Ponte Solid-Black,XL,241.0,60,XL,pontesolidblack
M060,Ponte Solid-Heather Grey,S,199.0,60,S,pontesolidheathergrey
M060,Ponte Solid-Heather Grey,M,398.0,60,M,pontesolidheathergrey
M060,Ponte Solid-Heather Grey,L,398.0,60,L,pontesolidheathergrey
M060,Ponte Solid-Heather Grey,XL,199.0,60,XL,pontesolidheathergrey
M060,Red Paisley,S,139.0,60,S,redpaisley
M060,Red Paisley,M,280.0,60,M,redpaisley
M060,Red Paisley,L,274.0,60,L,redpaisley
M060,Red Paisley,XL,140.0,60,XL,redpaisley
M060,Royal/wine Plaid,S,138.0,60,S,royalwineaid
M060,Royal/wine Plaid,M,288.0,60,M,royalwineaid
M060,Royal/wine Plaid,L,282.0,60,L,royalwineaid
M060,Royal/wine Plaid,XL,140.0,60,XL,royalwineaid
M6015 PETITE,BLACK/ GREY HERRINGBONE,PS,49.0,6015,PS,blackgreyherringbone
M6015 PETITE,BLACK/ GREY HERRINGBONE,PM,117.0,6015,PM,blackgreyherringbone
M6015 PETITE,BLACK/ GREY HERRINGBONE,PL,118.0,6015,PL,blackgreyherringbone
M6015 PETITE,BLACK/ GREY HERRINGBONE,PXL,69.0,6015,PXL,blackgreyherringbone
M6015 PETITE,BLACK/ GREY PLAID,PS,79.0,6015,PS,blackgreyaid
M6015 PETITE,BLACK/ GREY PLAID,PM,198.0,6015,PM,blackgreyaid
M6015 PETITE,BLACK/ GREY PLAID,PL,194.0,6015,PL,blackgreyaid
M6015 PETITE,BLACK/ GREY PLAID,PXL,111.0,6015,PXL,blackgreyaid
M6015 PETITE,BLUE/ GREY/ BLACK PAISLEY,PS,76.0,6015,PS,bluegreyblackpaisley
M6015 PETITE,BLUE/ GREY/ BLACK PAISLEY,PM,162.0,6015,PM,bluegreyblackpaisley
M6015 PETITE,BLUE/ GREY/ BLACK PAISLEY,PL,156.0,6015,PL,bluegreyblackpaisley
M6015 PETITE,BLUE/ GREY/ BLACK PAISLEY,PXL,86.0,6015,PXL,bluegreyblackpaisley
M6015 PETITE,BROWN/ BLCK LEOPARD,PS,76.0,6015,PS,brownblckleopard
M6015 PETITE,BROWN/ BLCK LEOPARD,PM,154.0,6015,PM,brownblckleopard
M6015 PETITE,BROWN/ BLCK LEOPARD,PL,155.0,6015,PL,brownblckleopard
M6015 PETITE,BROWN/ BLCK LEOPARD,PXL,82.0,6015,PXL,brownblckleopard
M6015 PETITE,RED/TAUPE/ BLACK PLAID,PS,63.0,6015,PS,redtaupeblackaid
M6015 PETITE,RED/TAUPE/ BLACK PLAID,PM,145.0,6015,PM,redtaupeblackaid
M6015 PETITE,RED/TAUPE/ BLACK PLAID,PL,144.0,6015,PL,redtaupeblackaid
M6015 PETITE,RED/TAUPE/ BLACK PLAID,PXL,79.0,6015,PXL,redtaupeblackaid
ST27,BLACK,4L,16.0,27,4L,black
ST27,BLACK,6L,11.0,27,6L,black
ST27,BLACK,8L,3.0,27,8L,black
ST27,BLACK,10L,0.0,27,10L,black
ST27,BLACK,12L,7.0,27,12L,black
W2901,NAVY,6,50.0,2901,6,navy
W2901,NAVY,8,148.0,2901,8,navy
W2901,NAVY,10,88.0,2901,10,navy
W2901,NAVY,12,103.0,2901,12,navy
W2901,NAVY,14,2.0,2901,14,navy
W2901,STONE,6,68.0,2901,6,stone
W2901,STONE,8,162.0,2901,8,stone
W2901,STONE,10,126.0,2901,10,stone
W2901,STONE,12,143.0,2901,12,stone
W2901,STONE,14,50.0,2901,14,stone
80404,Bone,S,128.0,80404,S,bone
80404,Bone,M,309.0,80404,M,bone
80404,Bone,L,314.0,80404,L,bone
80404,Bone,XL,129.0,80404,XL,bone
80404,Tomato,S,134.0,80404,S,tomato
80404,Tomato,M,323.0,80404,M,tomato
80404,Tomato,L,325.0,80404,L,tomato
80404,Tomato,XL,136.0,80404,XL,tomato
80423W,Olive,1X,-33.0,80423,1X,olive
80423W,Olive,2X,-27.0,80423,2X,olive
80423W,Olive,3X,-24.0,80423,3X,olive
80423W,Gold,1X,-54.0,80423,1X,gold
80423W,Gold,2X,-43.0,80423,2X,gold
80423W,Gold,3X,-31.0,80423,3X,gold
5126,White Stripe,XS,-1.0,5126,XS,whitestripe
5126,White Stripe,S,0.0,5126,S,whitestripe
5126,White Stripe,M,-3.0,5126,M,whitestripe
5126,White Stripe,L,0.0,5126,L,whitestripe
5126,White Stripe,XL,-1.0,5126,XL,whitestripe
5126,White Stripe,XXL,-1.0,5126,XXL,whitestripe
53046,Dark Denim,S,-2.0,53046,S,darkdenim
53046,Dark Denim,M,-4.0,53046,M,darkdenim
53046,Dark Denim,L,-5.0,53046,L,darkdenim
53046,Dark Denim,XL,-9.0,53046,XL,darkdenim
53046,Medium,S,0.0,53046,S,medium
53046,Medium,M,-2.0,53046,M,medium
53046,Medium,L,-3.0,53046,L,medium
53046,Medium,XL,-2.0,53046,XL,medium
53046,Light Denim,S,-1.0,53046,S,lightdenim
53046,Light Denim,M,-1.0,53046,M,lightdenim
53046,Light Denim,L,-1.0,53046,L,lightdenim
53046,Light Denim,XL,-3.0,53046,XL,lightdenim
62300,White,S,0.0,62300,S,white
62300,White,M,0.0,62300,M,white
62300,White,L,0.0,62300,L,white
62300,White,XL,0.0,62300,XL,white
62300,Denim,S,-1.0,62300,S,denim
62300,Denim,M,-5.0,62300,M,denim
62300,Denim,L,-2.0,62300,L,denim
62300,Denim,XL,0.0,62300,XL,denim
62300,Khaki,S,-1.0,62300,S,khaki
62300,Khaki,M,-6.0,62300,M,khaki
62300,Khaki,L,-4.0,62300,L,khaki
62300,Khaki,XL,-4.0,62300,XL,khaki
62300,Navy,S,0.0,62300,S,navy
62300,Navy,M,-9.0,62300,M,navy
62300,Navy,L,-2.0,62300,L,navy
62300,Navy,XL,-1.0,62300,XL,navy
95393,Wine,S,-7.0,95393,S,wine
95393,Wine,M,-14.0,95393,M,wine
95393,Wine,L,-9.0,95393,L,wine
95393,Wine,XL,-13.0,95393,XL,wine
95547,Ink,S,0.0,95547,S,ink
95547,Ink,M,-1.0,95547,M,ink
95547,Ink,L,0.0,95547,L,ink
95547,Ink,XL,0.0,95547,XL,ink
95547,Chocolate,S,0.0,95547,S,chocolate
95547,Chocolate,M,-1.0,95547,M,chocolate
95547,Chocolate,L,0.0,95547,L,chocolate
95547,Chocolate,XL,0.0,95547,XL,chocolate
95547,Wine,S,0.0,95547,S,wine
95547,Wine,M,0.0,95547,M,wine
95547,Wine,L,0.0,95547,L,wine
95547,Wine,XL,0.0,95547,XL,wine
95547,Black,S,0.0,95547,S,black
95547,Black,M,0.0,95547,M,black
95547,Black,L,0.0,95547,L,black
95547,Black,XL,0.0,95547,XL,black
